Time,Species.1,Species.2,Species.3
389.6,0.0177505,0.0353395,0.0481862
389.7,0.0177448,0.0353214,0.048211
389.8,0.017739,0.0353036,0.0482358
389.9,0.017733,0.0352861,0.0482605
390,0.0177267,0.0352688,0.0482852
390.1,0.0177203,0.0352517,0.0483098
390.2,0.0177137,0.0352349,0.0483344
390.3,0.0177069,0.0352184,0.0483589
390.4,0.0176999,0.0352021,0.0483833
390.5,0.0176927,0.0351861,0.0484077
390.6,0.0176853,0.0351704,0.048432
390.7,0.0176777,0.0351549,0.0484562
390.8,0.0176699,0.0351397,0.0484804
390.9,0.017662,0.0351247,0.0485044
391,0.0176539,0.0351101,0.0485284
391.1,0.0176456,0.0350957,0.0485522
391.2,0.0176371,0.0350816,0.048576
391.3,0.0176285,0.0350678,0.0485997
391.4,0.0176196,0.0350542,0.0486232
391.5,0.0176107,0.035041,0.0486467
391.6,0.0176015,0.035028,0.04867
391.7,0.0175922,0.0350153,0.0486932
391.8,0.0175827,0.0350029,0.0487163
391.9,0.017573,0.0349908,0.0487393
392,0.0175632,0.034979,0.0487621
392.1,0.0175533,0.0349675,0.0487848
392.2,0.0175431,0.0349563,0.0488073
392.3,0.0175329,0.0349453,0.0488297
392.4,0.0175224,0.0349347,0.048852
392.5,0.0175119,0.0349244,0.0488741
392.6,0.0175011,0.0349143,0.0488961
392.7,0.0174903,0.0349046,0.0489179
392.8,0.0174793,0.0348952,0.0489395
392.9,0.0174681,0.0348861,0.048961
393,0.0174569,0.0348773,0.0489822
393.1,0.0174455,0.0348688,0.0490034
393.2,0.0174339,0.0348605,0.0490243
393.3,0.0174223,0.0348527,0.0490451
393.4,0.0174105,0.0348451,0.0490656
393.5,0.0173986,0.0348378,0.049086
393.6,0.0173865,0.0348308,0.0491062
393.7,0.0173744,0.0348242,0.0491262
393.8,0.0173621,0.0348178,0.049146
393.9,0.0173497,0.0348118,0.0491656
394,0.0173372,0.0348061,0.049185
394.1,0.0173246,0.0348007,0.0492042
394.2,0.0173119,0.0347956,0.0492232
394.3,0.0172991,0.0347908,0.049242
394.4,0.0172862,0.0347863,0.0492605
394.5,0.0172732,0.0347821,0.0492788
394.6,0.0172601,0.0347783,0.0492969
394.7,0.017247,0.0347748,0.0493148
394.8,0.0172337,0.0347715,0.0493324
394.9,0.0172203,0.0347686,0.0493498
395,0.0172069,0.0347661,0.049367
395.1,0.0171934,0.0347638,0.049384
395.2,0.0171798,0.0347618,0.0494007
395.3,0.0171661,0.0347602,0.0494171
395.4,0.0171523,0.0347588,0.0494333
395.5,0.0171385,0.0347578,0.0494493
395.6,0.0171246,0.0347571,0.049465
395.7,0.0171107,0.0347567,0.0494804
395.8,0.0170967,0.0347566,0.0494956
395.9,0.0170826,0.0347568,0.0495106
396,0.0170685,0.0347573,0.0495252
396.1,0.0170543,0.0347582,0.0495397
396.2,0.0170401,0.0347593,0.0495538
396.3,0.0170258,0.0347608,0.0495677
396.4,0.0170115,0.0347626,0.0495813
396.5,0.0169971,0.0347646,0.0495946
396.6,0.0169827,0.034767,0.0496077
396.7,0.0169683,0.0347697,0.0496205
396.8,0.0169538,0.0347727,0.049633
396.9,0.0169393,0.0347759,0.0496453
397,0.0169248,0.0347795,0.0496572
397.1,0.0169103,0.0347834,0.0496689
397.2,0.0168957,0.0347876,0.0496803
397.3,0.0168811,0.0347921,0.0496914
397.4,0.0168665,0.0347969,0.0497022
397.5,0.0168518,0.034802,0.0497127
397.6,0.0168372,0.0348073,0.049723
397.7,0.0168226,0.034813,0.0497329
397.8,0.0168079,0.0348189,0.0497426
397.9,0.0167932,0.0348252,0.0497519
398,0.0167786,0.0348317,0.049761
398.1,0.0167639,0.0348385,0.0497697
398.2,0.0167493,0.0348456,0.0497782
398.3,0.0167346,0.034853,0.0497864
398.4,0.01672,0.0348607,0.0497942
398.5,0.0167053,0.0348686,0.0498018
398.6,0.0166907,0.0348769,0.0498091
398.7,0.0166761,0.0348854,0.049816
398.8,0.0166615,0.0348941,0.0498227
398.9,0.016647,0.0349032,0.0498291
399,0.0166324,0.0349125,0.0498351
399.1,0.0166179,0.0349221,0.0498409
399.2,0.0166034,0.0349319,0.0498463
399.3,0.016589,0.0349421,0.0498515
399.4,0.0165746,0.0349524,0.0498563
399.5,0.0165602,0.0349631,0.0498608
399.6,0.0165458,0.034974,0.049865
399.7,0.0165315,0.0349851,0.0498689
399.8,0.0165173,0.0349965,0.0498725
399.9,0.0165031,0.0350082,0.0498758
400,0.0164889,0.0350201,0.0498788
400.1,0.0164748,0.0350323,0.0498815
400.2,0.0164607,0.0350447,0.0498839
400.3,0.0164467,0.0350573,0.0498859
400.4,0.0164328,0.0350702,0.0498877
400.5,0.0164189,0.0350833,0.0498892
400.6,0.016405,0.0350966,0.0498903
400.7,0.0163913,0.0351102,0.0498911
400.8,0.0163776,0.035124,0.0498917
400.9,0.0163639,0.035138,0.0498919
401,0.0163504,0.0351523,0.0498918
401.1,0.0163369,0.0351668,0.0498914
401.2,0.0163235,0.0351815,0.0498908
401.3,0.0163101,0.0351964,0.0498898
401.4,0.0162969,0.0352115,0.0498885
401.5,0.0162837,0.0352268,0.0498869
401.6,0.0162706,0.0352424,0.049885
401.7,0.0162576,0.0352581,0.0498828
401.8,0.0162447,0.035274,0.0498803
401.9,0.0162318,0.0352902,0.0498775
402,0.0162191,0.0353065,0.0498744
402.1,0.0162064,0.035323,0.049871
402.2,0.0161939,0.0353397,0.0498673
402.3,0.0161814,0.0353566,0.0498634
402.4,0.0161691,0.0353737,0.0498591
402.5,0.0161568,0.035391,0.0498545
402.6,0.0161446,0.0354084,0.0498497
402.7,0.0161326,0.035426,0.0498445
402.8,0.0161206,0.0354438,0.0498391
402.9,0.0161088,0.0354618,0.0498334
403,0.016097,0.0354799,0.0498274
403.1,0.0160854,0.0354981,0.0498211
403.2,0.0160739,0.0355166,0.0498146
403.3,0.0160625,0.0355351,0.0498077
403.4,0.0160512,0.0355539,0.0498006
403.5,0.01604,0.0355727,0.0497932
403.6,0.016029,0.0355918,0.0497856
403.7,0.016018,0.0356109,0.0497776
403.8,0.0160072,0.0356302,0.0497694
403.9,0.0159965,0.0356496,0.0497609
404,0.015986,0.0356692,0.0497522
404.1,0.0159755,0.0356889,0.0497432
404.2,0.0159652,0.0357087,0.0497339
404.3,0.015955,0.0357286,0.0497244
404.4,0.015945,0.0357487,0.0497146
404.5,0.0159351,0.0357688,0.0497045
404.6,0.0159253,0.0357891,0.0496942
404.7,0.0159156,0.0358094,0.0496837
404.8,0.0159061,0.0358299,0.0496729
404.9,0.0158967,0.0358505,0.0496618
405,0.0158874,0.0358711,0.0496505
405.1,0.0158783,0.0358919,0.049639
405.2,0.0158694,0.0359127,0.0496272
405.3,0.0158605,0.0359337,0.0496152
405.4,0.0158518,0.0359547,0.0496029
405.5,0.0158433,0.0359757,0.0495904
405.6,0.0158349,0.0359969,0.0495777
405.7,0.0158266,0.0360181,0.0495648
405.8,0.0158185,0.0360394,0.0495516
405.9,0.0158106,0.0360607,0.0495382
406,0.0158028,0.0360821,0.0495246
406.1,0.0157951,0.0361036,0.0495108
406.2,0.0157876,0.0361251,0.0494968
406.3,0.0157802,0.0361467,0.0494825
406.4,0.015773,0.0361683,0.0494681
406.5,0.0157659,0.0361899,0.0494534
406.6,0.015759,0.0362116,0.0494385
406.7,0.0157523,0.0362333,0.0494235
406.8,0.0157457,0.036255,0.0494082
406.9,0.0157392,0.0362768,0.0493928
407,0.015733,0.0362986,0.0493771
407.1,0.0157268,0.0363204,0.0493613
407.2,0.0157209,0.0363422,0.0493453
407.3,0.015715,0.036364,0.0493291
407.4,0.0157094,0.0363858,0.0493127
407.5,0.0157039,0.0364077,0.0492962
407.6,0.0156986,0.0364295,0.0492795
407.7,0.0156934,0.0364513,0.0492626
407.8,0.0156884,0.0364731,0.0492456
407.9,0.0156835,0.0364949,0.0492283
408,0.0156788,0.0365167,0.049211
408.1,0.0156743,0.0365385,0.0491935
408.2,0.01567,0.0365602,0.0491758
408.3,0.0156658,0.0365819,0.0491579
408.4,0.0156617,0.0366036,0.04914
408.5,0.0156579,0.0366252,0.0491219
408.6,0.0156542,0.0366468,0.0491036
408.7,0.0156506,0.0366684,0.0490852
408.8,0.0156473,0.0366899,0.0490667
408.9,0.015644,0.0367114,0.0490481
409,0.015641,0.0367328,0.0490293
409.1,0.0156381,0.0367542,0.0490104
409.2,0.0156354,0.0367755,0.0489914
409.3,0.0156329,0.0367967,0.0489723
409.4,0.0156305,0.0368179,0.048953
409.5,0.0156283,0.036839,0.0489337
409.6,0.0156262,0.03686,0.0489142
409.7,0.0156244,0.0368809,0.0488947
409.8,0.0156227,0.0369018,0.0488751
409.9,0.0156211,0.0369226,0.0488553
410,0.0156198,0.0369432,0.0488355
410.1,0.0156185,0.0369638,0.0488156
410.2,0.0156175,0.0369843,0.0487956
410.3,0.0156166,0.0370047,0.0487755
410.4,0.0156159,0.037025,0.0487554
410.5,0.0156154,0.0370452,0.0487351
410.6,0.015615,0.0370653,0.0487148
410.7,0.0156148,0.0370853,0.0486945
410.8,0.0156148,0.0371051,0.0486741
410.9,0.0156149,0.0371249,0.0486536
411,0.0156152,0.0371445,0.0486331
411.1,0.0156156,0.037164,0.0486125
411.2,0.0156163,0.0371833,0.0485919
411.3,0.0156171,0.0372025,0.0485712
411.4,0.015618,0.0372216,0.0485505
411.5,0.0156191,0.0372406,0.0485298
411.6,0.0156204,0.0372594,0.048509
411.7,0.0156218,0.037278,0.0484882
411.8,0.0156235,0.0372966,0.0484673
411.9,0.0156252,0.0373149,0.0484465
412,0.0156272,0.0373331,0.0484256
412.1,0.0156293,0.0373512,0.0484047
412.2,0.0156315,0.0373691,0.0483839
412.3,0.0156339,0.0373868,0.048363
412.4,0.0156365,0.0374044,0.048342
412.5,0.0156392,0.0374218,0.0483211
412.6,0.0156421,0.037439,0.0483002
412.7,0.0156452,0.037456,0.0482794
412.8,0.0156484,0.0374729,0.0482585
412.9,0.0156518,0.0374896,0.0482376
413,0.0156553,0.0375061,0.0482168
413.1,0.015659,0.0375224,0.0481959
413.2,0.0156628,0.0375385,0.0481751
413.3,0.0156668,0.0375545,0.0481544
413.4,0.015671,0.0375702,0.0481336
413.5,0.0156753,0.0375857,0.0481129
413.6,0.0156797,0.0376011,0.0480923
413.7,0.0156843,0.0376162,0.0480716
413.8,0.0156891,0.0376312,0.0480511
413.9,0.015694,0.0376459,0.0480305
414,0.015699,0.0376604,0.0480101
414.1,0.0157042,0.0376748,0.0479896
414.2,0.0157096,0.0376889,0.0479693
414.3,0.0157151,0.0377028,0.047949
414.4,0.0157207,0.0377164,0.0479288
414.5,0.0157265,0.0377299,0.0479086
414.6,0.0157324,0.0377431,0.0478885
414.7,0.0157385,0.0377561,0.0478685
414.8,0.0157447,0.0377689,0.0478486
414.9,0.0157511,0.0377814,0.0478287
415,0.0157575,0.0377937,0.047809
415.1,0.0157642,0.0378058,0.0477893
415.2,0.0157709,0.0378177,0.0477697
415.3,0.0157778,0.0378293,0.0477502
415.4,0.0157849,0.0378406,0.0477309
415.5,0.015792,0.0378518,0.0477116
415.6,0.0157993,0.0378627,0.0476924
415.7,0.0158067,0.0378733,0.0476734
415.8,0.0158143,0.0378837,0.0476544
415.9,0.015822,0.0378939,0.0476356
416,0.0158298,0.0379038,0.0476168
416.1,0.0158377,0.0379134,0.0475982
416.2,0.0158458,0.0379228,0.0475798
416.3,0.015854,0.037932,0.0475614
416.4,0.0158623,0.0379409,0.0475432
416.5,0.0158707,0.0379495,0.0475251
416.6,0.0158792,0.0379579,0.0475072
416.7,0.0158879,0.037966,0.0474894
416.8,0.0158967,0.0379739,0.0474717
416.9,0.0159056,0.0379815,0.0474542
417,0.0159146,0.0379889,0.0474368
417.1,0.0159237,0.0379959,0.0474196
417.2,0.0159329,0.0380028,0.0474025
417.3,0.0159422,0.0380093,0.0473856
417.4,0.0159517,0.0380156,0.0473688
417.5,0.0159612,0.0380216,0.0473522
417.6,0.0159708,0.0380274,0.0473358
417.7,0.0159806,0.0380328,0.0473195
417.8,0.0159904,0.0380381,0.0473034
417.9,0.0160004,0.038043,0.0472875
418,0.0160104,0.0380477,0.0472717
418.1,0.0160206,0.0380521,0.0472561
418.2,0.0160308,0.0380562,0.0472407
418.3,0.0160411,0.0380601,0.0472255
418.4,0.0160515,0.0380637,0.0472105
418.5,0.016062,0.038067,0.0471956
418.6,0.0160726,0.03807,0.047181
418.7,0.0160833,0.0380728,0.0471665
418.8,0.016094,0.0380753,0.0471522
418.9,0.0161049,0.0380775,0.0471381
419,0.0161158,0.0380795,0.0471242
419.1,0.0161268,0.0380811,0.0471105
419.2,0.0161378,0.0380825,0.047097
419.3,0.016149,0.0380836,0.0470838
419.4,0.0161602,0.0380845,0.0470707
419.5,0.0161715,0.0380851,0.0470578
419.6,0.0161828,0.0380854,0.0470451
419.7,0.0161942,0.0380854,0.0470327
419.8,0.0162057,0.0380852,0.0470204
419.9,0.0162172,0.0380846,0.0470084
420,0.0162288,0.0380838,0.0469966
420.1,0.0162405,0.0380828,0.046985
420.2,0.0162522,0.0380814,0.0469736
420.3,0.016264,0.0380798,0.0469625
420.4,0.0162758,0.038078,0.0469516
420.5,0.0162877,0.0380758,0.0469409
420.6,0.0162996,0.0380734,0.0469304
420.7,0.0163115,0.0380707,0.0469201
420.8,0.0163235,0.0380677,0.0469101
420.9,0.0163356,0.0380645,0.0469003
421,0.0163477,0.038061,0.0468908
421.1,0.0163598,0.0380573,0.0468814
421.2,0.016372,0.0380533,0.0468724
421.3,0.0163842,0.038049,0.0468635
421.4,0.0163964,0.0380444,0.0468549
421.5,0.0164087,0.0380396,0.0468465
421.6,0.0164209,0.0380346,0.0468384
421.7,0.0164332,0.0380292,0.0468305
421.8,0.0164456,0.0380236,0.0468229
421.9,0.0164579,0.0380178,0.0468154
422,0.0164703,0.0380117,0.0468083
422.1,0.0164827,0.0380053,0.0468014
422.2,0.0164951,0.0379987,0.0467947
422.3,0.0165075,0.0379919,0.0467883
422.4,0.0165199,0.0379848,0.0467821
422.5,0.0165323,0.0379774,0.0467762
422.6,0.0165448,0.0379698,0.0467705
422.7,0.0165572,0.037962,0.0467651
422.8,0.0165697,0.0379539,0.0467599
422.9,0.0165821,0.0379456,0.046755
423,0.0165945,0.037937,0.0467503
423.1,0.016607,0.0379282,0.0467459
423.2,0.0166194,0.0379191,0.0467417
423.3,0.0166318,0.0379099,0.0467378
423.4,0.0166442,0.0379004,0.0467342
423.5,0.0166566,0.0378906,0.0467308
423.6,0.016669,0.0378806,0.0467276
423.7,0.0166813,0.0378704,0.0467247
423.8,0.0166936,0.03786,0.0467221
423.9,0.0167059,0.0378494,0.0467197
424,0.0167182,0.0378385,0.0467176
424.1,0.0167305,0.0378274,0.0467157
424.2,0.0167427,0.0378162,0.0467141
424.3,0.0167549,0.0378046,0.0467128
424.4,0.016767,0.0377929,0.0467117
424.5,0.0167792,0.037781,0.0467108
424.6,0.0167912,0.0377689,0.0467102
424.7,0.0168033,0.0377565,0.0467099
424.8,0.0168153,0.037744,0.0467098
424.9,0.0168272,0.0377313,0.04671
425,0.0168391,0.0377183,0.0467104
425.1,0.016851,0.0377052,0.0467111
425.2,0.0168628,0.0376919,0.0467121
425.3,0.0168745,0.0376784,0.0467133
425.4,0.0168862,0.0376647,0.0467147
425.5,0.0168979,0.0376508,0.0467164
425.6,0.0169094,0.0376368,0.0467184
425.7,0.016921,0.0376226,0.0467206
425.8,0.0169324,0.0376082,0.046723
425.9,0.0169438,0.0375936,0.0467257
426,0.0169551,0.0375789,0.0467287
426.1,0.0169663,0.0375639,0.0467319
426.2,0.0169775,0.0375489,0.0467354
426.3,0.0169886,0.0375337,0.0467391
426.4,0.0169996,0.0375183,0.046743
426.5,0.0170106,0.0375027,0.0467472
426.6,0.0170214,0.037487,0.0467517
426.7,0.0170322,0.0374712,0.0467563
426.8,0.0170429,0.0374552,0.0467613
426.9,0.0170535,0.0374391,0.0467664
427,0.017064,0.0374228,0.0467718
427.1,0.0170745,0.0374064,0.0467775
427.2,0.0170848,0.0373899,0.0467834
427.3,0.017095,0.0373732,0.0467895
427.4,0.0171052,0.0373565,0.0467959
427.5,0.0171152,0.0373396,0.0468025
427.6,0.0171252,0.0373225,0.0468093
427.7,0.017135,0.0373054,0.0468163
427.8,0.0171448,0.0372881,0.0468236
427.9,0.0171544,0.0372708,0.0468311
428,0.0171639,0.0372533,0.0468389
428.1,0.0171734,0.0372357,0.0468469
428.2,0.0171827,0.0372181,0.046855
428.3,0.0171919,0.0372003,0.0468635
428.4,0.0172009,0.0371824,0.0468721
428.5,0.0172099,0.0371645,0.0468809
428.6,0.0172188,0.0371465,0.04689
428.7,0.0172275,0.0371283,0.0468993
428.8,0.0172361,0.0371101,0.0469088
428.9,0.0172446,0.0370919,0.0469185
429,0.017253,0.0370735,0.0469284
429.1,0.0172612,0.0370551,0.0469386
429.2,0.0172693,0.0370366,0.0469489
429.3,0.0172773,0.0370181,0.0469594
429.4,0.0172852,0.0369995,0.0469702
429.5,0.0172929,0.0369808,0.0469811
429.6,0.0173005,0.0369621,0.0469922
429.7,0.017308,0.0369434,0.0470036
429.8,0.0173153,0.0369246,0.0470151
429.9,0.0173225,0.0369058,0.0470268
430,0.0173296,0.0368869,0.0470387
430.1,0.0173365,0.036868,0.0470508
430.2,0.0173433,0.036849,0.0470631
430.3,0.0173499,0.0368301,0.0470755
430.4,0.0173564,0.0368111,0.0470882
430.5,0.0173627,0.0367921,0.047101
430.6,0.0173689,0.036773,0.047114
430.7,0.017375,0.036754,0.0471271
430.8,0.0173809,0.0367349,0.0471404
430.9,0.0173867,0.0367159,0.0471539
431,0.0173923,0.0366968,0.0471676
431.1,0.0173978,0.0366778,0.0471814
431.2,0.0174031,0.0366587,0.0471954
431.3,0.0174083,0.0366397,0.0472095
431.4,0.0174133,0.0366206,0.0472238
431.5,0.0174181,0.0366016,0.0472383
431.6,0.0174229,0.0365826,0.0472528
431.7,0.0174274,0.0365636,0.0472676
431.8,0.0174318,0.0365447,0.0472825
431.9,0.0174361,0.0365257,0.0472975
432,0.0174401,0.0365069,0.0473126
432.1,0.0174441,0.036488,0.0473279
432.2,0.0174478,0.0364692,0.0473433
432.3,0.0174515,0.0364504,0.0473589
432.4,0.0174549,0.0364316,0.0473746
432.5,0.0174582,0.036413,0.0473904
432.6,0.0174614,0.0363943,0.0474063
432.7,0.0174643,0.0363757,0.0474223
432.8,0.0174671,0.0363572,0.0474385
432.9,0.0174698,0.0363387,0.0474547
433,0.0174723,0.0363203,0.0474711
433.1,0.0174746,0.036302,0.0474876
433.2,0.0174768,0.0362838,0.0475041
433.3,0.0174788,0.0362656,0.0475208
433.4,0.0174807,0.0362475,0.0475376
433.5,0.0174823,0.0362294,0.0475544
433.6,0.0174839,0.0362115,0.0475714
433.7,0.0174852,0.0361936,0.0475884
433.8,0.0174864,0.0361759,0.0476056
433.9,0.0174875,0.0361582,0.0476228
434,0.0174883,0.0361406,0.04764
434.1,0.017489,0.0361231,0.0476574
434.2,0.0174896,0.0361057,0.0476748
434.3,0.01749,0.0360885,0.0476923
434.4,0.0174902,0.0360713,0.0477099
434.5,0.0174902,0.0360542,0.0477275
434.6,0.0174901,0.0360373,0.0477451
434.7,0.0174899,0.0360205,0.0477629
434.8,0.0174895,0.0360037,0.0477807
434.9,0.0174889,0.0359872,0.0477985
435,0.0174881,0.0359707,0.0478164
435.1,0.0174872,0.0359544,0.0478343
435.2,0.0174862,0.0359381,0.0478522
435.3,0.0174849,0.0359221,0.0478702
435.4,0.0174835,0.0359061,0.0478882
435.5,0.017482,0.0358903,0.0479063
435.6,0.0174803,0.0358747,0.0479243
435.7,0.0174784,0.0358591,0.0479424
435.8,0.0174764,0.0358438,0.0479605
435.9,0.0174743,0.0358285,0.0479787
436,0.0174719,0.0358135,0.0479968
436.1,0.0174695,0.0357986,0.048015
436.2,0.0174668,0.0357838,0.0480331
436.3,0.017464,0.0357692,0.0480513
436.4,0.0174611,0.0357547,0.0480694
436.5,0.017458,0.0357404,0.0480876
436.6,0.0174548,0.0357263,0.0481057
436.7,0.0174514,0.0357124,0.0481238
436.8,0.0174478,0.0356986,0.048142
436.9,0.0174441,0.0356849,0.0481601
437,0.0174403,0.0356715,0.0481781
437.1,0.0174363,0.0356582,0.0481962
437.2,0.0174322,0.0356451,0.0482142
437.3,0.0174279,0.0356322,0.0482322
437.4,0.0174235,0.0356195,0.0482502
437.5,0.017419,0.0356069,0.0482681
437.6,0.0174143,0.0355946,0.048286
437.7,0.0174094,0.0355824,0.0483038
437.8,0.0174045,0.0355704,0.0483216
437.9,0.0173993,0.0355586,0.0483394
438,0.0173941,0.035547,0.0483571
438.1,0.0173887,0.0355356,0.0483747
438.2,0.0173832,0.0355244,0.0483923
438.3,0.0173776,0.0355134,0.0484098
438.4,0.0173718,0.0355025,0.0484273
438.5,0.0173659,0.0354919,0.0484446
438.6,0.0173598,0.0354815,0.048462
438.7,0.0173537,0.0354713,0.0484792
438.8,0.0173474,0.0354613,0.0484964
438.9,0.017341,0.0354515,0.0485134
439,0.0173345,0.0354419,0.0485304
439.1,0.0173278,0.0354325,0.0485474
439.2,0.017321,0.0354233,0.0485642
439.3,0.0173141,0.0354143,0.0485809
439.4,0.0173071,0.0354056,0.0485975
439.5,0.0173,0.035397,0.0486141
439.6,0.0172928,0.0353887,0.0486305
439.7,0.0172854,0.0353806,0.0486469
439.8,0.017278,0.0353727,0.0486631
439.9,0.0172704,0.035365,0.0486792
440,0.0172628,0.0353575,0.0486952
440.1,0.017255,0.0353503,0.0487111
440.2,0.0172471,0.0353433,0.0487269
440.3,0.0172391,0.0353365,0.0487425
440.4,0.017231,0.0353299,0.0487581
440.5,0.0172229,0.0353236,0.0487735
440.6,0.0172146,0.0353174,0.0487888
440.7,0.0172062,0.0353115,0.0488039
440.8,0.0171978,0.0353059,0.0488189
440.9,0.0171892,0.0353004,0.0488338
441,0.0171806,0.0352952,0.0488485
441.1,0.0171719,0.0352902,0.0488631
441.2,0.017163,0.0352854,0.0488776
441.3,0.0171541,0.0352809,0.0488919
441.4,0.0171452,0.0352765,0.0489061
441.5,0.0171361,0.0352724,0.0489201
441.6,0.017127,0.0352686,0.048934
441.7,0.0171178,0.035265,0.0489477
441.8,0.0171085,0.0352616,0.0489612
441.9,0.0170991,0.0352584,0.0489746
442,0.0170897,0.0352554,0.0489878
442.1,0.0170802,0.0352527,0.0490009
442.2,0.0170706,0.0352502,0.0490138
442.3,0.017061,0.035248,0.0490265
442.4,0.0170513,0.035246,0.0490391
442.5,0.0170415,0.0352442,0.0490515
442.6,0.0170317,0.0352426,0.0490637
442.7,0.0170218,0.0352413,0.0490758
442.8,0.0170119,0.0352402,0.0490876
442.9,0.0170019,0.0352393,0.0490993
443,0.0169919,0.0352386,0.0491108
443.1,0.0169818,0.0352382,0.0491221
443.2,0.0169717,0.035238,0.0491333
443.3,0.0169615,0.0352381,0.0491442
443.4,0.0169513,0.0352383,0.049155
443.5,0.016941,0.0352388,0.0491655
443.6,0.0169307,0.0352395,0.0491759
443.7,0.0169204,0.0352405,0.0491861
443.8,0.01691,0.0352417,0.0491961
443.9,0.0168996,0.0352431,0.0492059
444,0.0168892,0.0352447,0.0492155
444.1,0.0168787,0.0352465,0.0492249
444.2,0.0168682,0.0352486,0.0492341
444.3,0.0168577,0.0352509,0.0492431
444.4,0.0168471,0.0352534,0.0492519
444.5,0.0168366,0.0352561,0.0492604
444.6,0.016826,0.0352591,0.0492688
444.7,0.0168154,0.0352623,0.049277
444.8,0.0168047,0.0352656,0.049285
444.9,0.0167941,0.0352693,0.0492927
445,0.0167835,0.0352731,0.0493003
445.1,0.0167728,0.0352771,0.0493076
445.2,0.0167621,0.0352814,0.0493147
445.3,0.0167514,0.0352858,0.0493216
445.4,0.0167408,0.0352905,0.0493283
445.5,0.0167301,0.0352954,0.0493348
445.6,0.0167194,0.0353005,0.0493411
445.7,0.0167087,0.0353058,0.0493471
445.8,0.016698,0.0353114,0.0493529
445.9,0.0166874,0.0353171,0.0493586
446,0.0166767,0.035323,0.049364
446.1,0.016666,0.0353291,0.0493691
446.2,0.0166554,0.0353355,0.0493741
446.3,0.0166447,0.035342,0.0493788
446.4,0.0166341,0.0353488,0.0493833
446.5,0.0166235,0.0353557,0.0493876
446.6,0.0166129,0.0353628,0.0493917
446.7,0.0166023,0.0353702,0.0493955
446.8,0.0165918,0.0353777,0.0493992
446.9,0.0165813,0.0353854,0.0494026
447,0.0165708,0.0353933,0.0494057
447.1,0.0165603,0.0354014,0.0494087
447.2,0.0165498,0.0354097,0.0494114
447.3,0.0165394,0.0354181,0.0494139
447.4,0.016529,0.0354268,0.0494162
447.5,0.0165187,0.0354356,0.0494183
447.6,0.0165084,0.0354446,0.0494201
447.7,0.0164981,0.0354538,0.0494217
447.8,0.0164879,0.0354632,0.0494231
447.9,0.0164777,0.0354727,0.0494243
448,0.0164675,0.0354824,0.0494252
448.1,0.0164574,0.0354923,0.049426
448.2,0.0164473,0.0355023,0.0494265
448.3,0.0164373,0.0355126,0.0494267
448.4,0.0164273,0.035523,0.0494268
448.5,0.0164174,0.0355335,0.0494266
448.6,0.0164075,0.0355442,0.0494262
448.7,0.0163977,0.0355551,0.0494256
448.8,0.016388,0.0355661,0.0494248
448.9,0.0163783,0.0355773,0.0494237
449,0.0163686,0.0355886,0.0494225
449.1,0.016359,0.0356001,0.049421
449.2,0.0163495,0.0356117,0.0494193
449.3,0.01634,0.0356235,0.0494173
449.4,0.0163306,0.0356354,0.0494152
449.5,0.0163213,0.0356475,0.0494128
449.6,0.016312,0.0356597,0.0494103
449.7,0.0163028,0.035672,0.0494075
449.8,0.0162937,0.0356845,0.0494045
449.9,0.0162846,0.0356971,0.0494012
450,0.0162756,0.0357098,0.0493978
