time,total_AbsAbun,Shannon,BrayCurtis,BrayCurtis_delta_t,kld,jsd
133.8,46.8487,1.59271,5.72161e-07,4.96412e-10,-8.65393e-12,-8.65545e-12
133.9,46.8487,1.59271,5.67221e-07,4.92126e-10,-8.65407e-12,-8.65551e-12
134,46.8487,1.59271,5.62323e-07,4.87876e-10,-8.65383e-12,-8.6556e-12
134.1,46.8487,1.59271,5.57467e-07,4.83664e-10,-8.6543e-12,-8.65546e-12
134.2,46.8487,1.59271,5.52654e-07,4.79488e-10,-8.65386e-12,-8.65571e-12
134.3,46.8487,1.59271,5.47882e-07,4.75347e-10,-8.65424e-12,-8.65555e-12
134.4,46.8487,1.59271,5.43151e-07,4.71243e-10,-8.65406e-12,-8.65547e-12
134.5,46.8487,1.59271,5.38461e-07,4.67174e-10,-8.65407e-12,-8.65554e-12
134.6,46.8487,1.59271,5.33811e-07,4.6314e-10,-8.65415e-12,-8.65563e-12
134.7,46.8487,1.59271,5.29202e-07,4.59141e-10,-8.65434e-12,-8.65564e-12
134.8,46.8487,1.59271,5.24632e-07,4.55177e-10,-8.65419e-12,-8.65559e-12
134.9,46.8487,1.59271,5.20102e-07,4.51246e-10,-8.65427e-12,-8.65571e-12
135,46.8487,1.59271,5.15611e-07,4.4735e-10,-8.65444e-12,-8.65572e-12
135.1,46.8487,1.59271,5.11159e-07,4.43487e-10,-8.65428e-12,-8.65562e-12
135.2,46.8487,1.59271,5.06745e-07,4.39658e-10,-8.65452e-12,-8.6556e-12
135.3,46.8487,1.59271,5.02369e-07,4.35862e-10,-8.65432e-12,-8.65563e-12
135.4,46.8487,1.59271,4.98032e-07,4.32098e-10,-8.65448e-12,-8.65578e-12
135.5,46.8487,1.59271,4.93731e-07,4.28367e-10,-8.65455e-12,-8.65561e-12
135.6,46.8487,1.59271,4.89468e-07,4.24669e-10,-8.65451e-12,-8.65582e-12
135.7,46.8487,1.59271,4.85241e-07,4.21002e-10,-8.65454e-12,-8.65578e-12
135.8,46.8487,1.59271,4.81051e-07,4.17367e-10,-8.65456e-12,-8.65567e-12
135.9,46.8487,1.59271,4.76897e-07,4.13763e-10,-8.65463e-12,-8.65572e-12
136,46.8487,1.59271,4.7278e-07,4.1019e-10,-8.65471e-12,-8.65577e-12
136.1,46.8487,1.59271,4.68697e-07,4.06648e-10,-8.65451e-12,-8.65568e-12
136.2,46.8487,1.59271,4.6465e-07,4.03137e-10,-8.65484e-12,-8.65575e-12
136.3,46.8487,1.59271,4.60638e-07,3.99656e-10,-8.65457e-12,-8.65569e-12
136.4,46.8487,1.59272,4.5666e-07,3.96205e-10,-8.65462e-12,-8.65574e-12
136.5,46.8487,1.59272,4.52717e-07,3.92784e-10,-8.65481e-12,-8.65579e-12
136.6,46.8487,1.59272,4.48808e-07,3.89393e-10,-8.65477e-12,-8.65581e-12
136.7,46.8487,1.59272,4.44932e-07,3.8603e-10,-8.65482e-12,-8.65589e-12
136.8,46.8487,1.59272,4.41091e-07,3.82697e-10,-8.65498e-12,-8.65577e-12
136.9,46.8487,1.59272,4.37282e-07,3.79393e-10,-8.65481e-12,-8.6559e-12
137,46.8487,1.59272,4.33506e-07,3.76117e-10,-8.65504e-12,-8.65582e-12
137.1,46.8487,1.59272,4.29763e-07,3.72869e-10,-8.65472e-12,-8.65579e-12
137.2,46.8487,1.59272,4.26052e-07,3.69649e-10,-8.65488e-12,-8.6557e-12
137.3,46.8487,1.59272,4.22373e-07,3.66458e-10,-8.65494e-12,-8.65582e-12
137.4,46.8487,1.59272,4.18726e-07,3.63293e-10,-8.655e-12,-8.6557e-12
137.5,46.8487,1.59272,4.1511e-07,3.60156e-10,-8.65493e-12,-8.65584e-12
137.6,46.8487,1.59272,4.11525e-07,3.57047e-10,-8.65516e-12,-8.6558e-12
137.7,46.8487,1.59272,4.07972e-07,3.53964e-10,-8.65497e-12,-8.65586e-12
137.8,46.8487,1.59272,4.04449e-07,3.50907e-10,-8.65494e-12,-8.65571e-12
137.9,46.8487,1.59272,4.00957e-07,3.47877e-10,-8.6552e-12,-8.65581e-12
138,46.8487,1.59272,3.97495e-07,3.44873e-10,-8.65497e-12,-8.65573e-12
138.1,46.8487,1.59272,3.94062e-07,3.41896e-10,-8.65526e-12,-8.65585e-12
138.2,46.8487,1.59272,3.9066e-07,3.38943e-10,-8.65505e-12,-8.65581e-12
138.3,46.8487,1.59272,3.87286e-07,3.36017e-10,-8.65514e-12,-8.65589e-12
138.4,46.8487,1.59272,3.83942e-07,3.33115e-10,-8.65506e-12,-8.65589e-12
138.5,46.8487,1.59272,3.80627e-07,3.30239e-10,-8.65535e-12,-8.65583e-12
138.6,46.8487,1.59272,3.7734e-07,3.27387e-10,-8.65506e-12,-8.65586e-12
138.7,46.8487,1.59272,3.74082e-07,3.24561e-10,-8.65534e-12,-8.65583e-12
138.8,46.8487,1.59272,3.70852e-07,3.21758e-10,-8.65513e-12,-8.65575e-12
138.9,46.8487,1.59272,3.67649e-07,3.1898e-10,-8.65544e-12,-8.6559e-12
139,46.8487,1.59272,3.64475e-07,3.16225e-10,-8.65516e-12,-8.65593e-12
139.1,46.8487,1.59272,3.61327e-07,3.13495e-10,-8.6554e-12,-8.65596e-12
139.2,46.8487,1.59272,3.58207e-07,3.10788e-10,-8.65505e-12,-8.65602e-12
139.3,46.8487,1.59272,3.55114e-07,3.08104e-10,-8.65546e-12,-8.65592e-12
139.4,46.8487,1.59272,3.52048e-07,3.05444e-10,-8.65525e-12,-8.6558e-12
139.5,46.8487,1.59272,3.49008e-07,3.02807e-10,-8.65566e-12,-8.65592e-12
139.6,46.8487,1.59272,3.45994e-07,3.00192e-10,-8.65518e-12,-8.65583e-12
139.7,46.8487,1.59272,3.43007e-07,2.976e-10,-8.65549e-12,-8.65576e-12
139.8,46.8487,1.59272,3.40045e-07,2.9503e-10,-8.65536e-12,-8.65593e-12
139.9,46.8487,1.59272,3.37109e-07,2.92483e-10,-8.65531e-12,-8.65585e-12
140,46.8487,1.59272,3.34198e-07,2.89957e-10,-8.65541e-12,-8.65585e-12
140.1,46.8487,1.59272,3.31312e-07,2.87453e-10,-8.65549e-12,-8.6559e-12
140.2,46.8487,1.59272,3.28451e-07,2.84971e-10,-8.65548e-12,-8.65599e-12
140.3,46.8487,1.59272,3.25615e-07,2.82511e-10,-8.65554e-12,-8.65579e-12
140.4,46.8487,1.59272,3.22803e-07,2.80071e-10,-8.65539e-12,-8.65594e-12
140.5,46.8487,1.59272,3.20016e-07,2.77653e-10,-8.65539e-12,-8.65577e-12
140.6,46.8487,1.59272,3.17252e-07,2.75255e-10,-8.6555e-12,-8.65579e-12
140.7,46.8487,1.59272,3.14513e-07,2.72879e-10,-8.65555e-12,-8.65599e-12
140.8,46.8487,1.59272,3.11797e-07,2.70522e-10,-8.6555e-12,-8.6559e-12
140.9,46.8487,1.59272,3.09105e-07,2.68186e-10,-8.65552e-12,-8.65594e-12
141,46.8487,1.59272,3.06436e-07,2.65871e-10,-8.65555e-12,-8.65588e-12
141.1,46.8487,1.59272,3.0379e-07,2.63575e-10,-8.65546e-12,-8.65604e-12
141.2,46.8487,1.59272,3.01166e-07,2.61299e-10,-8.65552e-12,-8.65591e-12
141.3,46.8487,1.59272,2.98566e-07,2.59043e-10,-8.65555e-12,-8.65584e-12
141.4,46.8487,1.59272,2.95988e-07,2.56806e-10,-8.65562e-12,-8.65591e-12
141.5,46.8487,1.59272,2.93432e-07,2.54588e-10,-8.65565e-12,-8.656e-12
141.6,46.8487,1.59272,2.90898e-07,2.5239e-10,-8.65552e-12,-8.65592e-12
141.7,46.8487,1.59272,2.88386e-07,2.50211e-10,-8.65577e-12,-8.65591e-12
141.8,46.8487,1.59272,2.85896e-07,2.4805e-10,-8.65556e-12,-8.65601e-12
141.9,46.8487,1.59272,2.83427e-07,2.45908e-10,-8.65561e-12,-8.65594e-12
142,46.8487,1.59272,2.8098e-07,2.43785e-10,-8.6555e-12,-8.656e-12
142.1,46.8487,1.59272,2.78554e-07,2.4168e-10,-8.6558e-12,-8.65594e-12
142.2,46.8487,1.59272,2.76148e-07,2.39593e-10,-8.65546e-12,-8.65604e-12
142.3,46.8487,1.59272,2.73764e-07,2.37524e-10,-8.65574e-12,-8.65599e-12
142.4,46.8487,1.59272,2.714e-07,2.35473e-10,-8.65579e-12,-8.65602e-12
142.5,46.8487,1.59272,2.69056e-07,2.3344e-10,-8.65561e-12,-8.65586e-12
142.6,46.8487,1.59272,2.66733e-07,2.31424e-10,-8.65554e-12,-8.65599e-12
142.7,46.8487,1.59272,2.6443e-07,2.29426e-10,-8.65581e-12,-8.65595e-12
142.8,46.8487,1.59272,2.62146e-07,2.27445e-10,-8.65571e-12,-8.656e-12
142.9,46.8487,1.59272,2.59883e-07,2.25481e-10,-8.65566e-12,-8.6559e-12
143,46.8487,1.59272,2.57639e-07,2.23534e-10,-8.65574e-12,-8.65593e-12
143.1,46.8487,1.59272,2.55414e-07,2.21604e-10,-8.65574e-12,-8.65588e-12
143.2,46.8487,1.59272,2.53208e-07,2.1969e-10,-8.65575e-12,-8.65611e-12
143.3,46.8487,1.59272,2.51022e-07,2.17793e-10,-8.65571e-12,-8.65594e-12
143.4,46.8487,1.59272,2.48854e-07,2.15913e-10,-8.65562e-12,-8.65604e-12
143.5,46.8487,1.59272,2.46706e-07,2.14048e-10,-8.65565e-12,-8.65608e-12
143.6,46.8487,1.59272,2.44575e-07,2.122e-10,-8.65586e-12,-8.65596e-12
143.7,46.8487,1.59272,2.42463e-07,2.10368e-10,-8.65553e-12,-8.65602e-12
143.8,46.8487,1.59272,2.4037e-07,2.08551e-10,-8.6558e-12,-8.65603e-12
143.9,46.8487,1.59272,2.38294e-07,2.0675e-10,-8.65581e-12,-8.656e-12
144,46.8487,1.59272,2.36236e-07,2.04965e-10,-8.65582e-12,-8.65599e-12
144.1,46.8487,1.59272,2.34197e-07,2.03195e-10,-8.65592e-12,-8.65602e-12
144.2,46.8487,1.59272,2.32174e-07,2.01441e-10,-8.65549e-12,-8.65594e-12
144.3,46.8487,1.59272,2.30169e-07,1.99701e-10,-8.65578e-12,-8.65589e-12
144.4,46.8487,1.59272,2.28182e-07,1.97977e-10,-8.65603e-12,-8.65598e-12
144.5,46.8487,1.59272,2.26212e-07,1.96267e-10,-8.65567e-12,-8.65603e-12
144.6,46.8487,1.59272,2.24258e-07,1.94573e-10,-8.65589e-12,-8.65606e-12
144.7,46.8487,1.59272,2.22322e-07,1.92893e-10,-8.65584e-12,-8.65603e-12
144.8,46.8487,1.59272,2.20402e-07,1.91227e-10,-8.65583e-12,-8.65614e-12
144.9,46.8487,1.59272,2.18499e-07,1.89576e-10,-8.65571e-12,-8.65604e-12
145,46.8487,1.59272,2.16612e-07,1.87939e-10,-8.65598e-12,-8.65593e-12
145.1,46.8487,1.59272,2.14742e-07,1.86316e-10,-8.65587e-12,-8.65609e-12
145.2,46.8487,1.59272,2.12887e-07,1.84707e-10,-8.65582e-12,-8.65606e-12
145.3,46.8487,1.59272,2.11049e-07,1.83112e-10,-8.65594e-12,-8.65605e-12
145.4,46.8487,1.59272,2.09227e-07,1.81531e-10,-8.65591e-12,-8.6559e-12
145.5,46.8487,1.59272,2.0742e-07,1.79963e-10,-8.65567e-12,-8.65605e-12
145.6,46.8487,1.59272,2.05629e-07,1.78409e-10,-8.65599e-12,-8.65593e-12
145.7,46.8487,1.59272,2.03853e-07,1.76869e-10,-8.65595e-12,-8.65618e-12
145.8,46.8487,1.59272,2.02093e-07,1.75342e-10,-8.6558e-12,-8.65589e-12
145.9,46.8487,1.59272,2.00348e-07,1.73828e-10,-8.6559e-12,-8.65607e-12
146,46.8487,1.59272,1.98618e-07,1.72327e-10,-8.65585e-12,-8.65603e-12
146.1,46.8487,1.59272,1.96903e-07,1.70839e-10,-8.65602e-12,-8.65589e-12
146.2,46.8487,1.59272,1.95203e-07,1.69363e-10,-8.65581e-12,-8.65607e-12
146.3,46.8487,1.59272,1.93517e-07,1.67901e-10,-8.65596e-12,-8.65608e-12
146.4,46.8487,1.59272,1.91846e-07,1.66451e-10,-8.65597e-12,-8.65621e-12
146.5,46.8487,1.59272,1.90189e-07,1.65014e-10,-8.65587e-12,-8.65606e-12
146.6,46.8487,1.59272,1.88547e-07,1.63589e-10,-8.65589e-12,-8.65606e-12
146.7,46.8487,1.59272,1.86919e-07,1.62176e-10,-8.65606e-12,-8.65611e-12
146.8,46.8487,1.59272,1.85305e-07,1.60776e-10,-8.65573e-12,-8.65608e-12
146.9,46.8487,1.59272,1.83705e-07,1.59388e-10,-8.65614e-12,-8.65598e-12
147,46.8487,1.59272,1.82118e-07,1.58011e-10,-8.65587e-12,-8.65601e-12
147.1,46.8487,1.59272,1.80546e-07,1.56647e-10,-8.65589e-12,-8.65599e-12
147.2,46.8487,1.59272,1.78987e-07,1.55294e-10,-8.65589e-12,-8.65605e-12
147.3,46.8487,1.59272,1.77441e-07,1.53953e-10,-8.65602e-12,-8.65616e-12
147.4,46.8487,1.59272,1.75909e-07,1.52624e-10,-8.65588e-12,-8.65609e-12
147.5,46.8487,1.59272,1.7439e-07,1.51306e-10,-8.65602e-12,-8.65603e-12
147.6,46.8487,1.59272,1.72884e-07,1.5e-10,-8.65582e-12,-8.65609e-12
147.7,46.8487,1.59272,1.71391e-07,1.48704e-10,-8.65597e-12,-8.65608e-12
147.8,46.8487,1.59272,1.69911e-07,1.4742e-10,-8.65596e-12,-8.65603e-12
147.9,46.8487,1.59272,1.68444e-07,1.46147e-10,-8.65608e-12,-8.65609e-12
148,46.8487,1.59272,1.6699e-07,1.44885e-10,-8.65593e-12,-8.65605e-12
148.1,46.8487,1.59272,1.65548e-07,1.43634e-10,-8.65601e-12,-8.65602e-12
148.2,46.8487,1.59272,1.64118e-07,1.42394e-10,-8.65582e-12,-8.65604e-12
148.3,46.8487,1.59272,1.62701e-07,1.41164e-10,-8.65608e-12,-8.656e-12
148.4,46.8487,1.59272,1.61296e-07,1.39946e-10,-8.65606e-12,-8.65613e-12
148.5,46.8487,1.59272,1.59903e-07,1.38737e-10,-8.65601e-12,-8.65601e-12
148.6,46.8487,1.59272,1.58523e-07,1.37539e-10,-8.65607e-12,-8.65611e-12
148.7,46.8487,1.59272,1.57154e-07,1.36351e-10,-8.65592e-12,-8.656e-12
148.8,46.8487,1.59272,1.55797e-07,1.35174e-10,-8.656e-12,-8.65615e-12
148.9,46.8487,1.59272,1.54451e-07,1.34007e-10,-8.65607e-12,-8.65612e-12
149,46.8487,1.59272,1.53118e-07,1.3285e-10,-8.65603e-12,-8.65601e-12
149.1,46.8487,1.59272,1.51795e-07,1.31703e-10,-8.65618e-12,-8.6561e-12
149.2,46.8487,1.59272,1.50485e-07,1.30565e-10,-8.65599e-12,-8.65603e-12
149.3,46.8487,1.59272,1.49185e-07,1.29438e-10,-8.65586e-12,-8.65618e-12
149.4,46.8487,1.59272,1.47897e-07,1.2832e-10,-8.65601e-12,-8.65603e-12
149.5,46.8487,1.59272,1.4662e-07,1.27212e-10,-8.65613e-12,-8.65597e-12
149.6,46.8487,1.59272,1.45354e-07,1.26114e-10,-8.65595e-12,-8.65605e-12
149.7,46.8487,1.59272,1.44099e-07,1.25025e-10,-8.65597e-12,-8.65595e-12
149.8,46.8487,1.59272,1.42854e-07,1.23945e-10,-8.65604e-12,-8.65608e-12
149.9,46.8487,1.59272,1.41621e-07,1.22875e-10,-8.65601e-12,-8.65609e-12
150,46.8487,1.59272,1.40398e-07,1.21814e-10,-8.656e-12,-8.65616e-12
150.1,46.8487,1.59272,1.39186e-07,1.20762e-10,-8.65614e-12,-8.656e-12
150.2,46.8487,1.59272,1.37984e-07,1.19719e-10,-8.65602e-12,-8.65613e-12
150.3,46.8487,1.59272,1.36792e-07,1.18685e-10,-8.65595e-12,-8.65602e-12
150.4,46.8487,1.59272,1.35611e-07,1.17661e-10,-8.65609e-12,-8.65609e-12
150.5,46.8487,1.59272,1.3444e-07,1.16645e-10,-8.65586e-12,-8.65622e-12
150.6,46.8487,1.59272,1.33279e-07,1.15637e-10,-8.65615e-12,-8.65611e-12
150.7,46.8487,1.59272,1.32128e-07,1.14639e-10,-8.65599e-12,-8.65609e-12
150.8,46.8487,1.59272,1.30987e-07,1.13649e-10,-8.65635e-12,-8.65607e-12
150.9,46.8487,1.59272,1.29856e-07,1.12668e-10,-8.65605e-12,-8.65612e-12
151,46.8487,1.59272,1.28735e-07,1.11695e-10,-8.656e-12,-8.65605e-12
151.1,46.8487,1.59272,1.27623e-07,1.1073e-10,-8.65623e-12,-8.65603e-12
151.2,46.8487,1.59272,1.26521e-07,1.09774e-10,-8.65586e-12,-8.65609e-12
151.3,46.8487,1.59272,1.25429e-07,1.08826e-10,-8.65612e-12,-8.65594e-12
151.4,46.8487,1.59272,1.24346e-07,1.07886e-10,-8.65624e-12,-8.65604e-12
151.5,46.8487,1.59272,1.23272e-07,1.06955e-10,-8.65586e-12,-8.656e-12
151.6,46.8487,1.59272,1.22207e-07,1.06031e-10,-8.65623e-12,-8.65609e-12
151.7,46.8487,1.59272,1.21152e-07,1.05116e-10,-8.65607e-12,-8.65615e-12
151.8,46.8487,1.59272,1.20106e-07,1.04208e-10,-8.65606e-12,-8.65606e-12
151.9,46.8487,1.59272,1.19069e-07,1.03308e-10,-8.65601e-12,-8.65601e-12
152,46.8487,1.59272,1.18041e-07,1.02416e-10,-8.65625e-12,-8.65605e-12
152.1,46.8487,1.59272,1.17021e-07,1.01532e-10,-8.65593e-12,-8.65608e-12
152.2,46.8487,1.59272,1.16011e-07,1.00655e-10,-8.65623e-12,-8.65611e-12
152.3,46.8487,1.59272,1.15009e-07,9.97858e-11,-8.65591e-12,-8.65624e-12
152.4,46.8487,1.59272,1.14016e-07,9.89242e-11,-8.65615e-12,-8.65606e-12
152.5,46.8487,1.59272,1.13032e-07,9.807e-11,-8.65618e-12,-8.65612e-12
152.6,46.8487,1.59272,1.12055e-07,9.72231e-11,-8.65608e-12,-8.65604e-12
152.7,46.8487,1.59272,1.11088e-07,9.63836e-11,-8.65595e-12,-8.6562e-12
152.8,46.8487,1.59272,1.10129e-07,9.55513e-11,-8.65598e-12,-8.65622e-12
152.9,46.8487,1.59272,1.09178e-07,9.47262e-11,-8.65613e-12,-8.65605e-12
153,46.8487,1.59272,1.08235e-07,9.39083e-11,-8.65609e-12,-8.65613e-12
153.1,46.8487,1.59272,1.073e-07,9.30974e-11,-8.65611e-12,-8.65615e-12
153.2,46.8487,1.59272,1.06374e-07,9.22935e-11,-8.65601e-12,-8.65618e-12
153.3,46.8487,1.59272,1.05455e-07,9.14965e-11,-8.65601e-12,-8.65608e-12
153.4,46.8487,1.59272,1.04545e-07,9.07065e-11,-8.65629e-12,-8.656e-12
153.5,46.8487,1.59272,1.03642e-07,8.99232e-11,-8.65606e-12,-8.65609e-12
153.6,46.8487,1.59272,1.02747e-07,8.91467e-11,-8.65614e-12,-8.65606e-12
153.7,46.8487,1.59272,1.0186e-07,8.83769e-11,-8.65603e-12,-8.65606e-12
153.8,46.8487,1.59272,1.0098e-07,8.76138e-11,-8.65601e-12,-8.65608e-12
153.9,46.8487,1.59272,1.00108e-07,8.68572e-11,-8.65629e-12,-8.65623e-12
154,46.8487,1.59272,9.92437e-08,8.61072e-11,-8.65602e-12,-8.65608e-12
154.1,46.8487,1.59272,9.83867e-08,8.53637e-11,-8.6562e-12,-8.6561e-12
154.2,46.8487,1.59272,9.75371e-08,8.46266e-11,-8.65613e-12,-8.65605e-12
154.3,46.8487,1.59272,9.66949e-08,8.38958e-11,-8.65619e-12,-8.65613e-12
154.4,46.8487,1.59272,9.58599e-08,8.31714e-11,-8.65597e-12,-8.6561e-12
154.5,46.8487,1.59272,9.50321e-08,8.24532e-11,-8.65593e-12,-8.65616e-12
154.6,46.8487,1.59272,9.42115e-08,8.17412e-11,-8.6563e-12,-8.65613e-12
154.7,46.8487,1.59272,9.3398e-08,8.10354e-11,-8.65612e-12,-8.6561e-12
154.8,46.8487,1.59272,9.25915e-08,8.03356e-11,-8.6562e-12,-8.65601e-12
154.9,46.8487,1.59272,9.1792e-08,7.96419e-11,-8.65601e-12,-8.65604e-12
155,46.8487,1.59272,9.09993e-08,7.89542e-11,-8.65622e-12,-8.65606e-12
155.1,46.8487,1.59272,9.02135e-08,7.82724e-11,-8.65597e-12,-8.65612e-12
155.2,46.8487,1.59272,8.94345e-08,7.75965e-11,-8.65611e-12,-8.65612e-12
155.3,46.8487,1.59272,8.86623e-08,7.69265e-11,-8.6561e-12,-8.65599e-12
155.4,46.8487,1.59272,8.78967e-08,7.62622e-11,-8.6563e-12,-8.65605e-12
155.5,46.8487,1.59272,8.71377e-08,7.56037e-11,-8.65601e-12,-8.65606e-12
155.6,46.8487,1.59272,8.63852e-08,7.49509e-11,-8.65615e-12,-8.65601e-12
155.7,46.8487,1.59272,8.56393e-08,7.43037e-11,-8.65601e-12,-8.65605e-12
155.8,46.8487,1.59272,8.48998e-08,7.3662e-11,-8.65623e-12,-8.65611e-12
155.9,46.8487,1.59272,8.41667e-08,7.3026e-11,-8.65589e-12,-8.65616e-12
156,46.8487,1.59272,8.34399e-08,7.23954e-11,-8.65624e-12,-8.65611e-12
156.1,46.8487,1.59272,8.27194e-08,7.17703e-11,-8.65618e-12,-8.65606e-12
156.2,46.8487,1.59272,8.20051e-08,7.11505e-11,-8.65602e-12,-8.65608e-12
156.3,46.8487,1.59272,8.1297e-08,7.05361e-11,-8.65637e-12,-8.65601e-12
156.4,46.8487,1.59272,8.05949e-08,6.9927e-11,-8.65606e-12,-8.65598e-12
156.5,46.8487,1.59272,7.9899e-08,6.93232e-11,-8.65595e-12,-8.65607e-12
156.6,46.8487,1.59272,7.92091e-08,6.87246e-11,-8.65633e-12,-8.65605e-12
156.7,46.8487,1.59272,7.85251e-08,6.81312e-11,-8.65605e-12,-8.65605e-12
156.8,46.8487,1.59272,7.7847e-08,6.75429e-11,-8.65618e-12,-8.65625e-12
156.9,46.8487,1.59272,7.71748e-08,6.69596e-11,-8.65594e-12,-8.65609e-12
157,46.8487,1.59272,7.65084e-08,6.63814e-11,-8.65631e-12,-8.65605e-12
157.1,46.8487,1.59272,7.58477e-08,6.58082e-11,-8.65605e-12,-8.65612e-12
157.2,46.8487,1.59272,7.51928e-08,6.524e-11,-8.65616e-12,-8.65606e-12
157.3,46.8487,1.59272,7.45435e-08,6.46766e-11,-8.65596e-12,-8.65619e-12
157.4,46.8487,1.59272,7.38998e-08,6.41181e-11,-8.6563e-12,-8.65612e-12
157.5,46.8487,1.59272,7.32617e-08,6.35644e-11,-8.65599e-12,-8.65605e-12
157.6,46.8487,1.59272,7.2629e-08,6.30156e-11,-8.65634e-12,-8.65611e-12
157.7,46.8487,1.59272,7.20019e-08,6.24714e-11,-8.65605e-12,-8.65611e-12
157.8,46.8487,1.59272,7.13801e-08,6.1932e-11,-8.65606e-12,-8.65616e-12
157.9,46.8487,1.59272,7.07638e-08,6.13972e-11,-8.65614e-12,-8.65604e-12
158,46.8487,1.59272,7.01527e-08,6.0867e-11,-8.65615e-12,-8.65623e-12
158.1,46.8487,1.59272,6.95469e-08,6.03414e-11,-8.65601e-12,-8.65612e-12
158.2,46.8487,1.59272,6.89464e-08,5.98204e-11,-8.65626e-12,-8.65625e-12
158.3,46.8487,1.59272,6.8351e-08,5.93038e-11,-8.65619e-12,-8.65613e-12
158.4,46.8487,1.59272,6.77608e-08,5.87917e-11,-8.65617e-12,-8.65615e-12
158.5,46.8487,1.59272,6.71757e-08,5.82841e-11,-8.65606e-12,-8.65613e-12
158.6,46.8487,1.59272,6.65956e-08,5.77808e-11,-8.656e-12,-8.65611e-12
158.7,46.8487,1.59272,6.60206e-08,5.72818e-11,-8.65615e-12,-8.65611e-12
158.8,46.8487,1.59272,6.54505e-08,5.67872e-11,-8.65608e-12,-8.65602e-12
158.9,46.8487,1.59272,6.48853e-08,5.62968e-11,-8.65636e-12,-8.65606e-12
159,46.8487,1.59272,6.4325e-08,5.58107e-11,-8.65612e-12,-8.65605e-12
159.1,46.8487,1.59272,6.37695e-08,5.53288e-11,-8.65614e-12,-8.65596e-12
159.2,46.8487,1.59272,6.32189e-08,5.4851e-11,-8.6561e-12,-8.656e-12
159.3,46.8487,1.59272,6.2673e-08,5.43774e-11,-8.65599e-12,-8.65611e-12
159.4,46.8487,1.59272,6.21318e-08,5.39078e-11,-8.65619e-12,-8.65598e-12
159.5,46.8487,1.59272,6.15953e-08,5.34423e-11,-8.65631e-12,-8.65624e-12
159.6,46.8487,1.59272,6.10634e-08,5.29808e-11,-8.65596e-12,-8.65606e-12
159.7,46.8487,1.59272,6.05361e-08,5.25234e-11,-8.65618e-12,-8.65621e-12
159.8,46.8487,1.59272,6.00134e-08,5.20698e-11,-8.65605e-12,-8.65624e-12
159.9,46.8487,1.59272,5.94952e-08,5.16202e-11,-8.65645e-12,-8.65605e-12
160,46.8487,1.59272,5.89814e-08,5.11744e-11,-8.65614e-12,-8.65607e-12
160.1,46.8487,1.59272,5.84721e-08,5.07325e-11,-8.65611e-12,-8.65612e-12
160.2,46.8487,1.59272,5.79672e-08,5.02945e-11,-8.65609e-12,-8.65613e-12
160.3,46.8487,1.59272,5.74666e-08,4.98602e-11,-8.65636e-12,-8.65604e-12
160.4,46.8487,1.59272,5.69704e-08,4.94296e-11,-8.65616e-12,-8.65597e-12
160.5,46.8487,1.59272,5.64785e-08,4.90028e-11,-8.656e-12,-8.6561e-12
160.6,46.8487,1.59272,5.59908e-08,4.85797e-11,-8.65624e-12,-8.65597e-12
160.7,46.8487,1.59272,5.55073e-08,4.81602e-11,-8.656e-12,-8.65606e-12
160.8,46.8487,1.59272,5.5028e-08,4.77443e-11,-8.65624e-12,-8.656e-12
160.9,46.8487,1.59272,5.45528e-08,4.7332e-11,-8.65602e-12,-8.65612e-12
161,46.8487,1.59272,5.40817e-08,4.69233e-11,-8.65617e-12,-8.65604e-12
161.1,46.8487,1.59272,5.36147e-08,4.65181e-11,-8.65615e-12,-8.65612e-12
161.2,46.8487,1.59272,5.31517e-08,4.61164e-11,-8.65634e-12,-8.656e-12
161.3,46.8487,1.59272,5.26928e-08,4.57182e-11,-8.65612e-12,-8.6561e-12
161.4,46.8487,1.59272,5.22378e-08,4.53234e-11,-8.65612e-12,-8.65607e-12
161.5,46.8487,1.59272,5.17867e-08,4.49321e-11,-8.65607e-12,-8.6561e-12
161.6,46.8487,1.59272,5.13395e-08,4.45441e-11,-8.65623e-12,-8.65611e-12
161.7,46.8487,1.59272,5.08962e-08,4.41594e-11,-8.65616e-12,-8.65607e-12
161.8,46.8487,1.59272,5.04567e-08,4.37781e-11,-8.65613e-12,-8.65617e-12
161.9,46.8487,1.59272,5.0021e-08,4.34001e-11,-8.65631e-12,-8.65612e-12
162,46.8487,1.59272,4.95891e-08,4.30253e-11,-8.65599e-12,-8.65622e-12
162.1,46.8487,1.59272,4.91608e-08,4.26538e-11,-8.65621e-12,-8.65603e-12
162.2,46.8487,1.59272,4.87363e-08,4.22855e-11,-8.65598e-12,-8.65602e-12
162.3,46.8487,1.59272,4.83155e-08,4.19203e-11,-8.65633e-12,-8.65612e-12
162.4,46.8487,1.59272,4.78983e-08,4.15583e-11,-8.65616e-12,-8.65613e-12
162.5,46.8487,1.59272,4.74847e-08,4.11995e-11,-8.65623e-12,-8.65612e-12
162.6,46.8487,1.59272,4.70746e-08,4.08437e-11,-8.65613e-12,-8.65597e-12
162.7,46.8487,1.59272,4.66681e-08,4.0491e-11,-8.6561e-12,-8.65595e-12
162.8,46.8487,1.59272,4.62652e-08,4.01414e-11,-8.65605e-12,-8.65607e-12
162.9,46.8487,1.59272,4.58657e-08,3.97948e-11,-8.65636e-12,-8.65611e-12
